,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
115,8,0.05,0.1,0.0,0.99,1.0229258392268399,1.152587824780881
116,8,0.05,0.1,0.01,0.5,1.0119854565416477,1.1473826221036012
117,8,0.05,0.1,0.01,0.99,1.0374174345461773,1.1401617554687011
118,8,0.05,0.1,0.02,0.5,1.0298205138798242,1.1467181974195308
119,8,0.05,0.1,0.02,0.99,1.0025156000671902,1.1257537089936425
120,8,0.1,0.01,0.0,0.5,0.9191634501155204,1.143777190171258
121,8,0.1,0.01,0.0,0.99,0.9856127790564666,1.1433245482925618
122,8,0.1,0.01,0.01,0.5,0.9220804794452012,1.1471438093101174
123,8,0.1,0.01,0.01,0.99,0.9956403298016386,1.1552815615251437
124,8,0.1,0.01,0.02,0.5,0.917387034895939,1.1247397367695326
125,8,0.1,0.01,0.02,0.99,1.0481764161123244,1.1634108647587234
126,8,0.1,0.1,0.0,0.5,0.9169356616743568,1.1292016455858565
127,8,0.1,0.1,0.0,0.99,1.0610210895840677,1.1522685300177518
128,8,0.1,0.1,0.01,0.5,0.9348989423620446,1.1522982882222006
129,8,0.1,0.1,0.01,0.99,0.984028597518985,1.1391959543310068
130,8,0.1,0.1,0.02,0.5,0.9564044282592995,1.1267822221925319
131,8,0.1,0.1,0.02,0.99,1.008988165599045,1.1465101364415382
132,8,0.2,0.01,0.0,0.5,0.9668610837982943,1.168648330590313
133,8,0.2,0.01,0.0,0.99,1.0569973112870337,1.1607531071315427
134,8,0.2,0.01,0.01,0.5,0.9018793681421756,1.1484999392070734
135,8,0.2,0.01,0.01,0.99,1.0069610010042516,1.147919122211501
136,8,0.2,0.01,0.02,0.5,0.9042665878521093,1.1586765250771849
137,8,0.2,0.01,0.02,0.99,0.9790391678816994,1.141409737022448
138,8,0.2,0.1,0.0,0.5,0.9525638009349237,1.1145158210665136
139,8,0.2,0.1,0.0,0.99,0.9811349086994984,1.1281954145338806
140,8,0.2,0.1,0.01,0.5,0.897700005153258,1.144443112103498
141,8,0.2,0.1,0.01,0.99,0.9765971898408599,1.1551031558552756
