,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
204,8,0.1,0.0005,0.0,0.5,0.890470091143795,1.1367678835702328
205,8,0.1,0.0005,0.0,0.99,0.9797886458115233,1.1367548657918205
206,8,0.1,0.0005,0.01,0.5,0.8938155924441257,1.1382336491488754
207,8,0.1,0.0005,0.01,0.99,1.002409586941002,1.1409550868311855
208,8,0.1,0.0005,0.02,0.5,0.9149084823464163,1.1376355653735049
209,8,0.1,0.0005,0.02,0.99,1.0169395074604526,1.156285112002707
210,8,0.1,0.001,0.0,0.5,0.9337244444609731,1.1261976716124247
211,8,0.1,0.001,0.0,0.99,0.9555291398651897,1.1179317675184368
212,8,0.1,0.001,0.01,0.5,0.9047035102754678,1.1099413672258251
213,8,0.1,0.001,0.01,0.99,0.9713946483116879,1.148865910465245
214,8,0.1,0.001,0.02,0.5,0.9480681641798024,1.1539324914567577
215,8,0.1,0.001,0.02,0.99,1.01380015596838,1.1439253213932232
216,8,0.1,0.002,0.0,0.5,0.8988318681733705,1.1478809395350855
217,8,0.1,0.002,0.0,0.99,0.9685764850116931,1.1425480187951904
218,8,0.1,0.002,0.01,0.5,0.9196760093142491,1.148801972940013
219,8,0.1,0.002,0.01,0.99,0.9835127694555857,1.1306862442776864
220,8,0.1,0.002,0.02,0.5,0.9264363669362227,1.1271764435495133
221,8,0.1,0.002,0.02,0.99,0.9972381936478213,1.1467496672135526
222,8,0.1,0.003,0.0,0.5,0.8893626155514193,1.130691159226111
223,8,0.1,0.003,0.0,0.99,0.9993171041442593,1.1570744256968128
224,8,0.1,0.003,0.01,0.5,0.9097492603916817,1.1454732694003997
225,8,0.1,0.003,0.01,0.99,1.0325068217994744,1.1569201774821594
226,8,0.1,0.003,0.02,0.5,0.9636626140746836,1.1317066465197152
227,8,0.1,0.003,0.02,0.99,1.0035104319596144,1.1542933248586307
228,8,0.1,0.004,0.0,0.5,0.8949658757045875,1.1254933577079667
229,8,0.1,0.004,0.0,0.99,0.9903417563908202,1.136514960317046
230,8,0.1,0.004,0.01,0.5,0.9241614498643131,1.1465927817682375
231,8,0.1,0.004,0.01,0.99,0.9969716156180515,1.1524091372630758
232,8,0.1,0.004,0.02,0.5,0.9379629391023543,1.1428346660097186
233,8,0.1,0.004,0.02,0.99,0.9923940350850123,1.1360092228775094
234,8,0.1,0.005,0.0,0.5,0.898791556480557,1.1374196476602645
235,8,0.1,0.005,0.0,0.99,0.9582329255757933,1.1617832032178008
236,8,0.1,0.005,0.01,0.5,0.9419303122393506,1.1537425527477412
237,8,0.1,0.005,0.01,0.99,1.0046916557580274,1.1435024557115636
238,8,0.1,0.005,0.02,0.5,0.9351825661813352,1.1423107531479277
239,8,0.1,0.005,0.02,0.99,0.9704713114358909,1.1348765211621483
240,8,0.1,0.01,0.0,0.5,0.8777693186680794,1.1417650406925215
241,8,0.1,0.01,0.0,0.99,0.98699453031444,1.1379981500025658
242,8,0.1,0.01,0.01,0.5,0.9130703023304481,1.1597573261566005
243,8,0.1,0.01,0.01,0.99,1.0259889284198007,1.1435125908006596
244,8,0.1,0.01,0.02,0.5,0.9288460813235146,1.1267715646094503
245,8,0.1,0.01,0.02,0.99,0.9795318265638573,1.1521529141668394
246,8,0.1,0.02,0.0,0.5,0.9282208078453285,1.1488264394334233
247,8,0.1,0.02,0.0,0.99,0.9651280024928289,1.1494715364911434
248,8,0.1,0.02,0.01,0.5,0.8884557508697559,1.1442113204965914
249,8,0.1,0.02,0.01,0.99,0.9853708940377722,1.14061553804812
250,8,0.1,0.02,0.02,0.5,0.9515397026572774,1.1485980731166128
251,8,0.1,0.02,0.02,0.99,0.9825352768963596,1.143029957976787
252,8,0.1,0.03,0.0,0.5,0.9337038738579325,1.1609393312065064
253,8,0.1,0.03,0.0,0.99,1.044877644462861,1.1610644112200335
254,8,0.1,0.03,0.01,0.5,0.9166667087304508,1.1394747933352145
255,8,0.1,0.03,0.01,0.99,0.9698979439328651,1.148988666816981
256,8,0.1,0.03,0.02,0.5,0.9294102379594326,1.117907222384344
257,8,0.1,0.03,0.02,0.99,0.9997914601589684,1.1376400150869448
258,8,0.1,0.04,0.0,0.5,0.8973069937917528,1.1599509654828444
259,8,0.1,0.04,0.0,0.99,1.0396086801718152,1.1527444492613532
260,8,0.1,0.04,0.01,0.5,0.9170153206939182,1.1380719333409024
261,8,0.1,0.04,0.01,0.99,1.016018624474373,1.1524839842297043
262,8,0.1,0.04,0.02,0.5,0.9392066130890516,1.1279000524712004
263,8,0.1,0.04,0.02,0.99,1.0187737567428,1.160309490939565
264,8,0.1,0.05,0.0,0.5,0.900572487263421,1.1592160275090353
265,8,0.1,0.05,0.0,0.99,1.0476695928770388,1.156035351647639
266,8,0.1,0.05,0.01,0.5,0.9273195586140613,1.1625367618955282
267,8,0.1,0.05,0.01,0.99,1.0046119537961886,1.1475986692768925
268,8,0.1,0.05,0.02,0.5,0.948420525357867,1.152735204685503
269,8,0.1,0.05,0.02,0.99,0.997433861301821,1.151707314761269
270,8,0.1,0.1,0.0,0.5,0.8931148478292551,1.1264781438035254
271,8,0.1,0.1,0.0,0.99,0.9979736838140758,1.1436410575498128
272,8,0.1,0.1,0.01,0.5,0.9534862394325231,1.1343392401348935
273,8,0.1,0.1,0.01,0.99,1.020933185495179,1.1569522328841617
274,8,0.1,0.1,0.02,0.5,0.9459785591098364,1.1534179853891873
275,8,0.1,0.1,0.02,0.99,1.0008407819402827,1.142555357324098
276,8,0.1,0.2,0.0,0.5,0.9622990185368279,1.1469708817131687
277,8,0.1,0.2,0.0,0.99,1.0244777796756133,1.1433319819390042
278,8,0.1,0.2,0.01,0.5,0.9476827641941397,1.136562824643639
279,8,0.1,0.2,0.01,0.99,0.9830744098218551,1.1294353902981478
280,8,0.1,0.2,0.02,0.5,0.9836395446828452,1.1600202021971995
281,8,0.1,0.2,0.02,0.99,1.0084389553917936,1.1498522705331429
282,8,0.1,0.3,0.0,0.5,0.9586893810582893,1.1473695734168086
283,8,0.1,0.3,0.0,0.99,1.0552217671159356,1.1672016467327124
284,8,0.1,0.3,0.01,0.5,0.9673622429671689,1.1341279435290865
285,8,0.1,0.3,0.01,0.99,1.037689722655232,1.1380011821168967
286,8,0.1,0.3,0.02,0.5,0.9779327993384157,1.1505080087280166
287,8,0.1,0.3,0.02,0.99,1.0172414288109504,1.1394987262312586
288,8,0.1,0.4,0.0,0.5,0.9729543338952991,1.1527659008992774
289,8,0.1,0.4,0.0,0.99,1.0826776115697456,1.1569172651381001
290,8,0.1,0.4,0.01,0.5,0.987110482433447,1.1534575809218686
