,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
104,8,0.03,0.1,0.01,0.5,1.040597307295585,1.1404666960242114
105,8,0.03,0.1,0.01,0.99,1.0751264687586093,1.147283247380315
106,8,0.03,0.1,0.02,0.5,1.063825633639625,1.13950093282144
107,8,0.03,0.1,0.02,0.99,1.0796385595711477,1.155694300782515
108,8,0.04,0.01,0.0,0.5,1.0068167531973304,1.1598372273661257
109,8,0.04,0.01,0.0,0.99,0.9953185904198216,1.135820626351015
110,8,0.04,0.01,0.01,0.5,1.0016389243786774,1.154857128789004
111,8,0.04,0.01,0.01,0.99,1.0113593392297004,1.1507954776745837
112,8,0.04,0.01,0.02,0.5,0.9950102926992775,1.107832162864757
113,8,0.04,0.01,0.02,0.99,1.0277950972215553,1.147769115779988
114,8,0.04,0.1,0.0,0.5,1.003427323309599,1.1464163924261772
115,8,0.04,0.1,0.0,0.99,1.0172981829910503,1.1509233166550583
116,8,0.04,0.1,0.01,0.5,1.0153812496764416,1.151043554993051
117,8,0.04,0.1,0.01,0.99,1.0488983780792784,1.1547326827149165
118,8,0.04,0.1,0.02,0.5,1.0279183906980434,1.1424037483632639
119,8,0.04,0.1,0.02,0.99,1.0416035512138389,1.139085853578395
120,8,0.05,0.01,0.0,0.5,0.9786178042077979,1.1393241114276857
121,8,0.05,0.01,0.0,0.99,0.9987192556515194,1.1557908311389755
122,8,0.05,0.01,0.01,0.5,0.9708675889557429,1.1335191901201878
123,8,0.05,0.01,0.01,0.99,1.0103574925176944,1.1359114214735748
124,8,0.05,0.01,0.02,0.5,0.9765564744000818,1.1294188556632294
125,8,0.05,0.01,0.02,0.99,1.0054270332661894,1.1286633719120227
126,8,0.05,0.1,0.0,0.5,1.0072849838577236,1.1576936405652576
127,8,0.05,0.1,0.0,0.99,1.0192488761538154,1.1521454599378573
128,8,0.05,0.1,0.01,0.5,0.9998274701300267,1.136512475808411
129,8,0.05,0.1,0.01,0.99,1.0384458250516428,1.1514589299543092
